"drug_name","drug_id","target","target_pathway","ic50_effect_size","feature_name","TISSUE TYPE "
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.20992782369405","loss.cnaPANCAN46","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.23278161634657","loss.cnaPANCAN47","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.22847787228142","loss.cnaPANCAN48","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.24724992115963","loss.cnaPANCAN49","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.56453726900588","loss.cnaPANCAN5","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.23726732058133","loss.cnaPANCAN50","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.26215973470416","loss.cnaPANCAN51","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.15072404697618","loss.cnaPANCAN52","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.080856444855326","loss.cnaPANCAN53","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.088195698010892","loss.cnaPANCAN54","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.072776173839989","loss.cnaPANCAN55","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.70183815633959","loss.cnaPANCAN6","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.13384211608485","loss.cnaPANCAN62..HRAS.IRF7.","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.12083757213938","loss.cnaPANCAN63","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.057639876622633","loss.cnaPANCAN64..loss.cnaPANCAN65","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.15744495117289","loss.cnaPANCAN66","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.13590613303359","loss.cnaPANCAN67","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.17164538131174","loss.cnaPANCAN68","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.15697297937349","loss.cnaPANCAN69","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.38919387706661","loss.cnaPANCAN7..SMARCA4.","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.13123152543702","loss.cnaPANCAN70","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.054152578275682","loss.cnaPANCAN71..EXT2.","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.073584096253765","loss.cnaPANCAN72","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.30477336426899","loss.cnaPANCAN73","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.11371100178797","loss.cnaPANCAN74","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.16147154875518","loss.cnaPANCAN75..MED17.","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.15052535123282","loss.cnaPANCAN76","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.04393807588424","loss.cnaPANCAN77..CASP1.","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.01937316843019","loss.cnaPANCAN78..CASP1.","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.11484845948609","loss.cnaPANCAN79","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.50912127745436","loss.cnaPANCAN8","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.027130775474143","loss.cnaPANCAN80..SDHD.","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.023943250973555","loss.cnaPANCAN81","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.0068493711785027","loss.cnaPANCAN82","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.44848782003165","loss.cnaPANCAN9","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.20958872320132","loss.cnaPANCAN92","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.34357479971306","loss.cnaPANCAN93","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.33693195186863","loss.cnaPANCAN94","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.35774391855928","loss.cnaPANCAN95","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.35411632541069","loss.cnaPANCAN96","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.32757539964265","loss.cnaPANCAN97","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.37401142400183","loss.cnaPANCAN98","PANCANCER"
"Lestaurtinib","1024","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases","0.28827645467682","loss.cnaPANCAN99..SOX17.","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.25980834163834","ABCB1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.10044841607563","ABL2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.060089364830046","ACACA_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.0017958725410317","ACVR1B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.15421904278926","ACVR2A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.031187422135025","AFF4_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.030653096246309","AHCTF1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.059211876151855","AHNAK_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.30116201864025","AKAP9_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.50975995627428","ALK_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.16326255255315","ANK3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.24725169199885","APAF1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.19790174286303","APC_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.27861723495097","AQR_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.56953849675334","ARAP3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.074740333762233","ARFGAP3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.29689196697317","ARFGEF1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.42476888253906","ARFGEF2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.17388097419887","ARHGAP29_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.17778609833075","ARHGEF6_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.39188854976663","ARID1A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.42283415306667","ARID1B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.19357516955793","ARID2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.097996243386099","ARID4A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.19184073070942","ARID4B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.22852491125082","ARID5B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.12948335471586","ASH1L_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.12643902758972","ASPM_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.3099829498018","ASXL1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.084157263322905","ASXL2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.15159566864647","ATM_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.16237360467838","ATRX_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.067928311075408","ATR_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.12303679194005","AXIN1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.29250223203675","AXIN2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.011988166444027","B2M_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.21902902517291","BAP1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.19989918588522","BAZ2B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.0040159255585553","BCLAF1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.40444480270957","BCOR_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.32606357198618","BCR.ABL_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.032887190485845","BLM_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.019094019226668","BMPR2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.3044244031244","BNC2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.43978590860517","BPTF_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.30489432307118","BRAF_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.043539381052791","BRCA1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.038001494869189","BRCA2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.27956418601715","BRWD1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.40800760820183","C15orf55_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.58429491326927","CAD_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.00012986193937681","CASP8_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.17770122275101","CCAR1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.046806542853257","CCND1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.18239022414117","CDH1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.14356847429218","CDK12_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.10921157963433","CDKN1A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.21523392639114","CDKN1B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.45197455844546","CDKN2A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.20578037572627","CEP290_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.21758615103011","CHD3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.21414463466651","CHD4_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.46138839053147","CHD6_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.13826257165598","CHD8_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.22139695576293","CHD9_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.40930842153114","CHEK2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.3551885879847","CIC_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.088666323879977","CLASP2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.21075627003557","CLSPN_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.056052417869551","CNOT1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.15499465911615","CNOT3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.2166434200965","COL1A1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.12779183979851","CREBBP_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.25429655036285","CSDE1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.017222716020515","CTCF_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.24432976663766","CTNNB1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.18017535116753","CTNND1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.03095284182088","CUL2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.27930093119395","CUX1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.44087965486519","CYLD_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.17990559962989","DDX3X_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.052463563573318","DHX15_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.45589680553568","DHX9_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.51996047147153","DICER1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.48928762726599","DLG1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.081223570682266","DNMT3A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.35009074084713","EGFR_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.12472166971777","EIF4G1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.24661699952373","EIF4G3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.69201239270742","ELF1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.044221416181022","ELF3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.0042868515270487","EP300_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.0053098479495988","EPHA2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.059563299642993","EPHA4_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.092061844741023","ERBB2IP_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.039007843529075","ERBB2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.38888822657568","ERBB3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","1.549351468634","EWSR1.FLI1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","1.3904794133385","EWSR1.X_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.35241717300648","EZH2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.5320935712723","F8_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.031108929616299","FAM123B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.29108681502179","FAT1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.092120413674922","FAT2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.097784771936795","FBXW7_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.22861766105096","FGFR2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.31538302838466","FLT3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.28802061418495","FN1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.19722859437599","FOXP1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.37465817026842","FTSJD1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.33166624331836","FXR1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.55332161316007","GATA3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","1.0063422562501","GNAS_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.28119956572677","GPS2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.00020818171996742","HDAC9_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.21795555138124","HGF_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.038320002468654","HLA.A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.50046559533269","HLA.B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.12329644845675","HNF1A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.39676532764301","HRAS_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.10955084398923","IDH1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.1578929538073","INPP4A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.33541290149298","INPPL1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.18620995332221","IREB2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.2082855511863","ITSN1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.2021971129157","KALRN_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.18524905778383","KAT6B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.33224193359897","KDM5C_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.10925953640866","KDM6A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.22758738738253","KDR_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.54574022608552","KEAP1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.68121209126468","KIT_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.073267585954397","KRAS_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.051271046370108","LAMA2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.044065337348055","LARP4B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.080226352724549","LIMA1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.038794414532221","LNPEP_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.080092401561859","LPHN2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.019009079934393","LRP6_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.13372805438095","LRPPRC_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.30114375829955","MACF1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.095529043216471","MAGI2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.15518158297435","MAP2K4_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.068540887514918","MAP3K1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.67091718226339","MAP3K4_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.17530387069034","MAP4K3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.43958175766201","MECOM_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.18516286432306","MED12_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.17003925553544","MED23_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.14375405909256","MED24_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.038829671695174","MEN1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.10719511807204","MET_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.14425132355191","MGA_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.56634770165787","MKL1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.076691268145891","MLH1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.17487410412956","MLH3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.026595470379201","MLL2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.0100414908104","MLL3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.22055343030781","MLLT4_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.031847806172394","MLL_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.28120897140895","MSR1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.34038685007218","MTOR_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.081177798823545","MYC_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.1191468240794","MYH11_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.39481139627813","MYH14_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.37506525368416","MYH9_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.053420366565239","NCOR1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.0064508479814073","NCOR2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.1776766399823","NF1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.36339659362952","NF2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.29836239724012","NFE2L2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.47533843575233","NOTCH1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.17637666573418","NOTCH2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.16984423611677","NR4A2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.24976480527707","NRAS_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.19985952017512","NSD1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.20367357733572","NUP93_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.18579001915655","NUP98_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.25111114190789","PABPC3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.10782881550267","PBRM1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.35931223577869","PCDH18_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.20227356153125","PCSK5_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.13122648862119","PGR_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","1.0882902373112","PHF6_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.47606874651168","PHLPP1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.14270413606958","PIK3C2B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.34058558213389","PIK3CA_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.30044132502063","PIK3CB_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.4318899918893","PIK3R1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.30080817190945","PLCB1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.0969842202377","PLXNA1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.016545512566735","PLXNB2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.23890430288587","POLR2B_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.3712975868696","PPP2R1A_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.33623156962588","PSIP1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.029338008631896","PTCH1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.48316380602807","PTEN_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.72507252732294","PTPN11_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.0277530817468","PTPRU_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.16039540533182","RAC1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.064471838043841","RAD21_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.14707462463242","RASA1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.27423908745463","RASA2_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.15070571259119","RB1_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.7874576259693","RBM10_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.042118879745612","RBM5_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.004094521150009","RGS3_mut","PANCANCER"
"Linsitinib","1510","IGF1R","IGF1R signaling","0.54564070469889","RHOA_mut","PANCANCER"
